,X,Y
1152,4446.7,3333.1
1153,4423.8,3394.5
1154,4424.7,3382.1
1155,4462.7,3368.3
1156,4404.5,3351.4
1157,4522.3,3325.3
1158,4376.8,3452.6
1159,4444.4,3358.6
1160,4466.1,3425.9
1161,4396.6,3355.2
1162,4482.6,3381.1
1163,4418.7,3370.4
1164,4445.2,3409.9
1165,4398.2,3374.8
1166,4459.3,3357.2
1167,4424.1,3435.9
1168,4318.1,3454.0
1169,4723.4,3310.3
1170,4544.5,3686.2
1171,4525.6,3790.8
1172,4427.7,3427.3
1173,4475.5,3551.5
1174,4586.1,3554.0
1175,4466.8,2739.0
1176,4499.9,3354.3
1177,4525.7,3385.9
1178,4378.4,3393.7
1179,4436.9,3362.2
1180,4503.3,3433.4
1181,4457.8,3406.3
1182,4449.6,3368.2
1183,4440.6,3452.4
1184,4436.6,3416.6
1185,4502.9,3430.2
1186,4453.8,3432.1
1187,4398.0,3359.1
1188,4428.3,3444.8
1189,4479.6,3400.8
1190,4477.5,3380.8
1191,4477.2,3338.9
1192,4387.0,3290.4
1193,4453.4,3577.7
1194,4641.1,3013.9
1195,4303.8,2791.6
1196,4258.2,3110.6
1197,4613.4,3910.5
1198,4973.0,3182.4
1199,4483.5,4158.1
1200,4484.1,3387.8
1201,4441.6,3391.1
1202,4483.0,3400.9
1203,4458.1,3408.7
1204,4423.0,3406.7
1205,4507.4,3409.2
1206,4517.9,3374.7
1207,4477.8,3433.5
1208,4487.5,3345.8
1209,4412.6,3344.5
1210,4419.8,3404.2
1211,4418.3,3515.5
1212,4458.6,3346.2
1213,4472.9,3380.5
1214,4469.5,3360.9
1215,4388.4,3411.6
1216,3981.4,3683.5
1217,4333.2,3678.6
1218,4585.4,3083.7
1219,4076.4,3071.7
1220,4757.8,3235.5
1221,4467.1,2947.7
1222,4256.9,2931.0
1223,4861.6,3378.6
1224,4374.3,3404.3
1225,4531.0,3408.2
1226,4366.0,3321.3
1227,4463.6,3322.1
1228,4412.1,3438.8
1229,4446.6,3441.2
1230,4456.5,3408.0
1231,4451.8,3453.3
1232,4474.0,3347.5
1233,4472.7,3473.2
1234,4473.6,3443.9
1235,4466.7,3403.0
1236,4446.9,3436.4
1237,4419.6,3452.4
1238,4516.2,3400.3
1239,4466.2,3444.4
1240,4571.5,3389.2
1241,4708.5,3801.3
1242,4322.9,3989.1
1243,4793.2,3374.3
1244,4553.3,3541.0
1245,4643.7,3413.1
1246,4055.8,3041.8
1247,4275.2,3994.8
1248,4429.3,3405.9
1249,4520.1,3390.7
1250,4518.4,3324.2
1251,4526.2,3371.0
1252,4445.2,3282.0
1253,4461.6,3363.2
1254,4464.0,3411.4
1255,4419.5,3338.6
1256,4469.0,3444.2
1257,4510.7,3411.4
1258,4408.8,3389.0
1259,4386.4,3440.5
1260,4475.0,3435.7
1261,4458.6,3390.9
1262,4431.4,3328.9
1263,4435.7,3430.8
1264,4342.7,3704.9
1265,4451.1,3640.5
1266,4836.3,3465.3
1267,4725.4,3228.1
1268,4592.3,3552.3
1269,4084.1,3544.8
1270,4466.8,3431.0
1271,4643.2,3754.0
1272,4481.1,3426.0
1273,4432.1,3396.4
1274,4460.5,3429.1
1275,4470.6,3454.3
1276,4472.4,3410.7
1277,4400.8,3336.1
1278,4412.5,3401.4
1279,4397.8,3432.3
1280,4437.6,3441.4
1281,4504.6,3369.3
1282,4446.7,3356.3
1283,4542.3,3402.0
1284,4481.5,3484.9
1285,4458.4,3367.8
1286,4585.0,3402.8
1287,4420.0,3389.7
1288,4608.0,3874.0
1289,4696.3,3559.8
1290,4777.3,3093.5
1291,4535.0,3511.4
1292,4599.3,3489.4
1293,4084.9,3120.0
1294,4543.0,3202.8
1295,4816.1,3080.6
1296,4463.1,3432.2
1297,4497.2,3334.9
1298,4573.8,3392.6
1299,4513.0,3366.3
1300,4445.4,3415.5
1301,4461.4,3360.7
1302,4458.3,3421.0
1303,4463.6,3386.8
1304,4393.5,3415.9
1305,4460.4,3411.2
1306,4452.2,3438.0
1307,4436.7,3459.6
1308,4458.1,3395.5
1309,4497.4,3522.5
1310,4431.2,3376.5
1311,4498.7,3383.9
1312,4377.9,2908.6
1313,4465.8,3708.2
1314,4985.5,3704.1
1315,4626.8,3288.2
1316,4571.2,3425.9
1317,4359.6,3845.0
1318,4188.6,3159.3
1319,4716.7,3586.4
1320,4486.8,3443.9
1321,4489.3,3339.2
1322,4450.4,3412.7
1323,4486.9,3506.7
1324,4495.2,3454.7
1325,4469.5,3457.9
1326,4485.9,3457.9
1327,4482.0,3417.8
1328,4431.9,3396.0
1329,4472.6,3390.3
1330,4527.1,3440.8
1331,4430.7,3394.9
1332,4457.8,3410.4
1333,4462.4,3378.3
1334,4415.4,3446.2
1335,4467.9,3394.8
1336,4951.1,3016.7
1337,4238.8,3612.8
1338,4825.8,3409.1
1339,4792.7,3116.2
1340,4537.7,3202.9
1341,4601.6,3078.2
1342,4497.5,3224.5
1343,3872.5,3879.4
1344,4498.9,3393.1
1345,4407.0,3353.9
1346,4512.2,3370.9
1347,4388.4,3397.5
1348,4511.7,3399.3
1349,4563.0,3415.0
1350,4527.3,3451.7
1351,4498.4,3419.6
1352,4521.6,3474.1
1353,4442.7,3451.4
1354,4490.5,3440.2
1355,4488.3,3404.4
1356,4423.8,3397.7
1357,4497.1,3399.2
1358,4472.9,3358.3
1359,4512.9,3436.7
1360,4411.0,3669.7
1361,4801.6,3336.5
1362,5560.9,3942.2
1363,4538.5,3824.0
1364,4469.7,3461.9
1365,4960.2,2900.9
1366,4217.6,3252.4
1367,4734.1,3116.7
1368,4592.7,3476.7
1369,4420.5,3411.9
1370,4508.7,3392.7
1371,4386.3,3370.3
1372,4540.0,3406.4
1373,4468.5,3425.2
1374,4458.0,3438.4
1375,4478.7,3422.0
1376,4445.1,3441.3
1377,4481.5,3470.2
1378,4426.4,3306.2
1379,4482.2,3432.3
1380,4405.3,3433.7
1381,4474.6,3434.8
1382,4521.6,3410.7
1383,4485.0,3358.2
1384,4394.5,3516.6
1385,4747.6,2822.2
1386,4071.6,3107.3
1387,4684.9,2795.9
1388,4946.1,3354.1
1389,4269.9,3747.7
1390,4530.3,3952.8
1391,4261.4,3517.7
1392,4466.9,3452.6
1393,4490.5,3469.0
1394,4492.8,3461.1
1395,4533.9,3325.3
1396,4497.0,3457.2
1397,4472.2,3404.2
1398,4466.8,3423.6
1399,4495.3,3440.5
1400,4486.1,3444.2
1401,4454.0,3360.0
1402,4502.6,3404.3
1403,4463.5,3462.8
1404,4451.0,3443.8
1405,4538.9,3461.0
1406,4521.6,3382.6
1407,4455.8,3396.0
1408,4630.7,3508.3
1409,4324.0,4141.8
1410,4854.7,3860.7
1411,4315.6,3678.1
1412,4093.1,3170.0
1413,4369.1,3396.3
1414,5059.4,3142.5
1415,4510.1,3542.5
1416,4492.0,3395.2
1417,4441.6,3399.0
1418,4499.5,3435.9
1419,4428.2,3459.0
1420,4487.7,3418.4
1421,4548.1,3446.5
1422,4544.9,3482.1
1423,4528.7,3389.1
1424,4509.0,3481.6
1425,4526.3,3499.1
1426,4590.1,3428.6
1427,4477.4,3492.7
1428,4460.2,3355.4
1429,4488.1,3395.2
1430,4413.4,3437.5
1431,4540.7,3391.7
1432,4145.9,3805.9
1433,4238.8,3309.7
1434,4732.6,3398.5
1435,4693.4,3561.5
1436,4011.8,3489.3
1437,4278.2,3102.6
1438,4257.4,3492.3
1439,4361.1,3651.9
1440,4506.5,3444.1
1441,4478.9,3373.6
1442,4480.5,3473.4
1443,4530.4,3389.6
1444,4464.7,3448.1
1445,4447.4,3441.1
1446,4466.4,3433.5
1447,4475.2,3390.3
1448,4510.7,3448.7
1449,4477.2,3392.2
1450,4477.3,3489.5
1451,4426.7,3443.1
1452,4507.7,3452.4
1453,4492.6,3442.4
1454,4568.3,3400.4
1455,4513.4,3413.9
1456,5183.6,3507.6
1457,4558.7,3703.9
1458,4671.5,3724.7
1459,4686.9,3244.5
1460,4484.7,3149.7
1461,4833.2,3556.3
1462,4725.4,3631.2
1463,3998.3,3521.5
1464,4449.3,3482.9
1465,4526.2,3504.0
1466,4377.3,3455.8
1467,4499.7,3403.3
1468,4445.1,3411.8
1469,4467.2,3502.9
1470,4438.3,3428.1
1471,4488.4,3396.8
1472,4556.6,3475.9
1473,4521.1,3376.2
1474,4497.1,3416.8
1475,4561.0,3464.6
1476,4463.2,3449.3
1477,4490.4,3448.3
1478,4490.1,3439.4
1479,4490.1,3391.0
1480,4094.0,3185.3
1481,5104.8,3182.1
1482,4316.5,3639.4
1483,4653.1,3076.4
1484,4692.1,3115.0
1485,5055.9,3472.9
1486,4394.8,2894.8
1487,4750.9,3573.0
1488,4474.8,3409.6
1489,4466.8,3429.5
1490,4442.0,3479.6
1491,4459.1,3413.6
1492,4502.6,3440.4
1493,4471.9,3562.2
1494,4448.1,3490.2
1495,4476.7,3422.9
1496,4517.9,3530.8
1497,4530.7,3474.9
1498,4461.3,3442.0
1499,4491.9,3502.1
1500,4411.9,3485.1
1501,4517.6,3374.2
1502,4541.8,3479.3
1503,4549.8,3452.5
1504,4421.0,3871.4
1505,4865.3,4420.7
1506,4597.4,3811.4
1507,4958.1,3351.0
1508,4200.7,3646.5
1509,4898.1,2989.0
1510,5030.2,3780.3
1511,4631.9,3044.1
1512,4463.8,3449.0
1513,4490.0,3402.6
1514,4453.9,3474.8
1515,4485.3,3463.2
1516,4495.3,3457.0
1517,4492.8,3404.6
1518,4534.8,3486.2
1519,4514.7,3449.4
1520,4476.6,3452.3
1521,4399.3,3368.4
1522,4513.1,3481.3
1523,4459.5,3438.6
1524,4385.1,3496.4
1525,4531.0,3425.3
1526,4510.8,3474.8
1527,4468.3,3470.1
1528,4128.9,3643.4
1529,4737.4,2753.3
1530,4238.0,3145.3
1531,4673.8,3702.2
1532,4893.8,3550.8
1533,4757.9,3199.4
1534,4177.2,3166.6
1535,4166.3,3055.3
1536,4481.3,3371.9
1537,4460.0,3480.0
1538,4458.1,3492.2
1539,4500.1,3423.7
1540,4470.6,3517.4
1541,4538.5,3495.3
1542,4498.7,3513.9
1543,4492.6,3451.9
1544,4565.8,3466.4
1545,4515.2,3456.4
1546,4492.4,3423.1
1547,4448.7,3429.2
1548,4474.9,3448.9
1549,4470.2,3488.8
1550,4486.7,3457.5
1551,4523.1,3464.7
1552,4857.4,3840.5
1553,4416.1,3833.3
1554,4449.2,3352.4
1555,4470.4,3477.6
1556,4822.2,3572.1
1557,4564.4,3796.4
1558,4887.7,3544.2
1559,4223.3,3418.8
1560,4394.9,3514.2
1561,4444.2,3409.3
1562,4510.2,3435.0
1563,4463.7,3452.9
1564,4514.2,3473.5
1565,4461.1,3475.1
1566,4518.5,3513.6
1567,4480.9,3472.9
1568,4490.4,3457.5
1569,4463.0,3446.2
1570,4475.8,3433.2
1571,4505.4,3485.3
1572,4514.3,3466.8
1573,4537.5,3522.0
1574,4535.2,3422.9
1575,4515.9,3520.1
1576,4377.4,3398.8
1577,4431.7,4058.0
1578,3690.3,4583.3
1579,4436.4,3339.6
1580,4371.4,3753.8
1581,4670.8,3402.0
1582,4485.0,3341.3
1583,4539.7,3872.3
1584,4421.7,3577.7
1585,4448.0,3501.1
1586,4502.2,3443.5
1587,4556.9,3480.3
1588,4489.5,3471.4
1589,4580.7,3444.4
1590,4507.3,3471.2
1591,4555.7,3489.9
1592,4492.2,3409.1
1593,4570.9,3472.9
1594,4439.2,3408.3
1595,4499.0,3474.4
1596,4382.0,3475.1
1597,4542.9,3525.2
1598,4486.8,3474.6
1599,4460.9,3471.6
1600,4428.3,4150.9
1601,4278.6,3616.8
1602,4758.1,3369.7
1603,4831.2,3750.5
1604,4394.2,3295.0
1605,4737.3,3388.7
1606,4451.5,3822.5
1607,4623.1,3875.9
1608,4535.2,3487.0
1609,4473.8,3475.4
1610,4462.3,3476.3
1611,4525.3,3457.8
1612,4482.0,3478.4
1613,4515.6,3638.2
1614,4506.6,3511.3
1615,4446.9,3512.8
1616,4581.3,3498.4
1617,4445.7,3500.6
1618,4492.7,3470.9
1619,4474.6,3521.6
1620,4437.2,3439.6
1621,4522.5,3421.8
1622,4478.1,3496.6
1623,4402.4,3508.1
1624,4568.4,3263.1
1625,4524.3,3656.4
1626,4345.1,2855.4
1627,4385.7,3494.3
1628,5002.8,2911.7
1629,4704.4,2611.6
1630,4077.8,3185.3
1631,4716.7,3433.8
1632,4497.4,3422.6
1633,4537.9,3431.0
1634,4476.4,3492.7
1635,4475.5,3518.3
1636,4457.7,3482.3
1637,4491.6,3425.2
1638,4496.4,3445.4
1639,4468.7,3513.9
1640,4535.4,3489.2
1641,4554.7,3541.4
1642,4436.3,3529.8
1643,4427.9,3433.4
1644,4524.9,3473.8
1645,4517.3,3549.4
1646,4546.5,3422.5
1647,4462.8,3461.1
1648,4400.9,3169.3
1649,4122.4,4300.0
1650,3744.7,3616.8
1651,5207.1,3169.8
1652,4601.6,3636.2
1653,4199.5,3004.9
1654,4163.4,3742.0
1655,4760.8,3428.4
1656,4495.2,3506.7
1657,4549.5,3542.5
1658,4475.8,3415.9
1659,4489.8,3485.8
1660,4474.7,3416.2
1661,4441.7,3505.9
1662,4470.0,3452.3
1663,4504.8,3549.4
1664,4522.8,3419.2
1665,4556.2,3514.9
1666,4531.9,3512.3
1667,4515.6,3498.8
1668,4471.6,3511.2
1669,4512.2,3466.1
1670,4527.0,3484.1
1671,4484.2,3495.3
1672,3856.9,3284.5
1673,5054.2,3433.9
1674,4822.9,3443.8
1675,4510.1,3602.7
1676,5016.2,3404.5
1677,4585.5,3732.9
1678,4197.6,3729.4
1679,4264.9,3482.3
1680,4510.3,3484.8
1681,4512.0,3495.1
1682,4518.8,3524.1
1683,4391.3,3477.6
1684,4478.1,3479.8
1685,4484.8,3582.9
1686,4484.7,3441.1
1687,4511.9,3465.8
1688,4545.9,3490.7
1689,4513.3,3515.7
1690,4472.4,3415.9
1691,4530.1,3454.4
1692,4480.6,3458.1
1693,4513.4,3557.9
1694,4464.6,3550.6
1695,4462.3,3483.0
1696,4446.0,3975.4
1697,3732.3,3779.7
1698,4642.9,3558.1
1699,4703.2,3876.4
1700,4627.7,2903.8
1701,3551.6,3184.9
1702,4453.3,3256.3
1703,4780.3,2979.2
1704,4404.9,3487.8
1705,4459.9,3462.7
1706,4584.6,3467.3
1707,4445.5,3483.4
1708,4489.5,3443.4
1709,4434.9,3439.8
1710,4560.3,3483.6
1711,4468.3,3443.2
1712,4515.6,3454.6
1713,4428.5,3528.5
1714,4581.3,3468.5
1715,4530.9,3535.3
1716,4507.6,3405.0
1717,4504.1,3556.6
1718,4509.4,3478.6
1719,4529.1,3522.5
1720,4952.9,4600.0
1721,4694.9,3469.1
1722,4410.6,3804.5
1723,4767.8,3964.8
1724,4765.9,3171.2
1725,4528.7,3863.2
1726,4275.2,3335.9
1727,5204.8,3841.0
1728,4607.6,3556.0
1729,4487.0,3404.2
1730,4493.6,3484.1
1731,4500.1,3442.4
1732,4414.4,3488.3
1733,4485.1,3497.1
1734,4472.7,3468.3
1735,4552.6,3443.1
1736,4464.6,3535.4
1737,4571.2,3504.1
1738,4450.0,3522.1
1739,4488.0,3499.9
1740,4447.4,3473.7
1741,4571.9,3589.6
1742,4539.3,3524.3
1743,4409.7,3513.9
1744,4103.5,2961.0
1745,4775.4,3463.4
1746,4757.4,3986.0
1747,4570.2,3112.0
1748,4404.9,4339.8
1749,4433.0,3439.7
1750,4600.9,3525.3
1751,3890.4,3560.7
1752,4467.4,3567.2
1753,4443.7,3459.1
1754,4549.6,3544.1
1755,4504.1,3471.4
1756,4435.4,3485.8
1757,4486.8,3422.5
1758,4378.9,3530.6
1759,4443.9,3484.9
1760,4495.5,3505.0
1761,4523.1,3485.3
1762,4524.2,3483.8
1763,4553.1,3415.8
1764,4485.5,3513.6
1765,4408.6,3528.0
1766,4503.6,3532.7
1767,4576.0,3543.0
1768,4334.9,3789.9
1769,3739.7,3717.7
1770,4516.9,3357.1
1771,4930.9,3950.7
1772,5071.1,3108.5
1773,4067.9,3245.3
1774,5142.6,3540.9
1775,4770.5,3319.3
1776,4506.5,3512.3
1777,4502.6,3533.3
1778,4543.8,3507.0
1779,4572.7,3488.7
1780,4524.7,3462.9
1781,4525.7,3566.1
1782,4568.4,3478.0
1783,4520.4,3476.8
1784,4541.5,3524.2
1785,4475.3,3557.4
1786,4476.4,3527.7
1787,4535.8,3515.6
1788,4542.3,3484.6
1789,4512.0,3491.3
1790,4523.5,3455.9
1791,4503.6,3536.4
1792,4460.9,3814.2
1793,4659.7,3118.9
1794,3941.8,3664.5
1795,4426.8,3416.4
1796,4917.4,3286.0
1797,4926.5,3308.3
1798,4502.2,3372.4
1799,4182.2,3854.4
1800,4463.7,3402.0
1801,4547.5,3527.9
1802,4477.7,3518.1
1803,4494.5,3501.9
1804,4469.1,3458.6
1805,4525.4,3512.4
1806,4512.5,3489.5
1807,4544.8,3550.2
1808,4440.7,3512.6
1809,4509.6,3456.0
1810,4451.6,3507.1
1811,4458.8,3587.6
1812,4537.5,3461.5
1813,4471.0,3529.5
1814,4454.3,3507.9
1815,4505.7,3547.8
1816,4532.8,4208.7
1817,4891.5,3758.1
1818,4622.4,3005.0
1819,4353.2,3726.3
1820,4749.7,3957.0
1821,4932.2,3667.6
1822,4839.5,2891.8
1823,4835.9,4175.4
1824,4450.7,3539.5
1825,4514.4,3562.0
1826,4523.1,3564.3
1827,4444.8,3585.3
1828,4439.9,3400.3
1829,4477.0,3563.2
1830,4416.0,3516.8
1831,4548.1,3488.7
1832,4569.9,3490.0
1833,4517.0,3576.1
1834,4543.6,3546.6
1835,4496.8,3488.8
1836,4559.2,3515.2
1837,4487.7,3581.6
1838,4496.5,3422.6
1839,4430.3,3591.0
1840,4190.2,3630.5
1841,4161.4,2905.2
1842,4589.3,4020.3
1843,3448.9,3591.4
1844,4847.0,3449.7
1845,4419.4,4010.4
1846,5112.0,3647.2
1847,5115.0,3392.9
1848,4534.0,3493.0
1849,4422.8,3469.7
1850,4473.5,3475.7
1851,4561.5,3479.9
1852,4486.7,3364.0
1853,4392.1,3478.5
1854,4487.5,3539.0
1855,4448.3,3430.3
1856,4459.4,3517.7
1857,4506.1,3509.4
1858,4403.2,3551.5
1859,4568.9,3456.9
1860,4499.3,3491.4
1861,4502.0,3442.7
1862,4447.3,3483.5
1863,4504.1,3480.0
1864,4565.8,4300.9
1865,4428.9,3974.0
1866,4031.4,3761.6
1867,4384.4,3561.3
1868,4641.2,3071.6
1869,4636.0,3750.7
1870,4550.6,3599.9
1871,4619.2,2573.4
1872,4509.4,3522.9
1873,4438.0,3541.5
1874,4441.6,3595.5
1875,4518.6,3515.7
1876,4470.1,3615.9
1877,4475.4,3464.6
1878,4478.7,3493.2
1879,4585.0,3445.7
1880,4546.2,3560.8
1881,4611.9,3552.2
1882,4385.4,3576.7
1883,4495.0,3408.5
1884,4553.9,3496.8
1885,4405.4,3477.4
1886,4482.9,3460.9
1887,4489.5,3501.4
1888,4977.7,3117.4
1889,4276.5,3569.9
1890,4435.3,2956.6
1891,4116.5,3356.0
1892,4941.1,3870.4
1893,4298.2,3345.5
1894,4173.2,3176.8
1895,4115.7,3558.9
1896,4507.6,3432.1
1897,4405.2,3466.7
1898,4489.1,3535.7
1899,4522.5,3547.4
1900,4467.8,3552.9
1901,4487.7,3510.9
1902,4518.4,3532.6
1903,4502.7,3520.4
1904,4448.5,3480.4
1905,4569.7,3562.9
1906,4562.7,3520.5
1907,4404.0,3524.5
1908,4635.3,3606.5
1909,4484.1,3426.3
1910,4556.6,3574.8
1911,4566.4,3490.5
1912,4388.4,3139.9
1913,4469.3,3813.4
1914,4868.5,3612.7
1915,4087.1,3607.2
1916,5112.2,3780.7
1917,4268.6,2845.3
1918,4294.4,3720.4
1919,4835.5,3572.0
1920,4501.0,3487.2
1921,4443.5,3432.8
1922,4499.4,3489.7
1923,4369.8,3535.1
1924,4491.3,3554.7
1925,4550.8,3464.7
1926,4483.4,3454.6
1927,4438.8,3541.8
1928,4490.7,3642.9
1929,4415.2,3561.2
1930,4581.0,3506.0
1931,4471.9,3590.0
1932,4559.3,3456.3
1933,4462.9,3576.2
1934,4450.7,3594.9
1935,4538.7,3540.4
1936,3745.2,2549.5
1937,4987.2,4071.2
1938,3971.0,3389.8
1939,4908.0,3493.0
1940,4239.7,3297.2
1941,4052.2,2983.6
1942,3903.5,3229.6
1943,4130.1,3717.8
1944,4449.7,3466.8
1945,4495.5,3443.5
1946,4414.9,3522.1
1947,4435.8,3500.8
1948,4503.3,3460.7
1949,4483.3,3619.7
1950,4532.0,3614.3
1951,4507.6,3444.8
1952,4489.5,3455.7
1953,4467.0,3537.8
1954,4489.3,3574.7
1955,4455.5,3635.0
1956,4483.2,3618.3
1957,4517.8,3621.4
1958,4536.8,3567.2
1959,4479.9,3541.4
1960,4256.6,3893.0
1961,4046.0,3518.8
1962,4448.3,3836.0
1963,5341.4,3266.0
1964,5573.0,3967.3
1965,4133.2,3601.0
1966,4635.7,3480.7
1967,4357.4,3050.4
1968,4441.1,3477.3
1969,4457.0,3597.5
1970,4450.4,3488.5
1971,4373.6,3608.5
1972,4492.1,3469.0
1973,4518.1,3496.4
1974,4438.8,3537.4
1975,4586.7,3558.0
1976,4375.2,3642.5
1977,4472.9,3543.2
1978,4496.4,3493.0
1979,4571.5,3502.1
1980,4466.7,3456.8
1981,4460.3,3574.1
1982,4436.8,3624.6
1983,4479.4,3515.1
1984,4909.5,3735.8
1985,4853.0,3652.1
1986,4172.5,3764.8
1987,4886.0,2893.4
1988,4991.1,3873.4
1989,5025.7,2957.5
1990,4550.9,3671.5
1991,3932.0,3522.7
1992,4474.9,3443.6
1993,4490.2,3497.3
1994,4481.7,3507.9
1995,4510.2,3693.2
1996,4512.2,3643.1
1997,4466.0,3554.2
1998,4477.9,3616.6
1999,4431.0,3517.7
2000,4499.8,3566.2
2001,4436.2,3486.6
2002,4456.4,3579.2
2003,4427.4,3577.3
2004,4525.2,3524.2
2005,4518.3,3616.8
2006,4473.7,3582.9
2007,4543.6,3457.5
2008,4889.2,3249.6
2009,4254.6,3779.9
2010,3982.5,3336.6
2011,4948.1,3794.6
2012,4488.7,3828.1
2013,4281.5,3720.4
2014,4481.0,3366.0
2015,4272.5,3611.7
2016,4400.1,3589.4
2017,4560.6,3556.9
2018,4479.5,3497.4
2019,4495.2,3562.2
2020,4468.2,3545.1
2021,4457.7,3524.5
2022,4500.0,3460.9
2023,4546.3,3661.9
2024,4360.2,3594.2
2025,4498.0,3505.9
2026,4463.2,3579.4
2027,4524.1,3575.3
2028,4574.2,3554.2
2029,4463.7,3574.0
2030,4484.8,3567.3
2031,4456.2,3593.5
2032,3685.9,3776.1
2033,4750.1,2604.2
2034,4535.7,4076.8
2035,4543.4,3806.2
2036,3738.3,3486.3
2037,4530.8,3150.0
2038,4077.9,3829.9
2039,3836.3,3635.7
2040,4525.9,3631.8
2041,4494.4,3597.8
2042,4489.2,3544.1
2043,4368.1,3608.0
2044,4452.6,3646.6
2045,4455.4,3396.5
2046,4511.6,3511.1
2047,4559.1,3569.7
2048,4445.5,3563.9
2049,4482.9,3624.5
2050,4480.7,3613.3
2051,4536.9,3544.2
2052,4446.4,3482.8
2053,4424.3,3612.1
2054,4371.8,3587.5
2055,4530.3,3561.3
2056,4444.9,3996.0
2057,5648.9,4226.1
2058,4229.0,4094.9
2059,4567.1,3578.5
2060,4495.9,3835.1
2061,4745.6,2746.2
2062,4203.2,4203.8
2063,3630.3,3971.2
2064,4451.1,3552.9
2065,4395.8,3541.8
2066,4484.4,3563.0
2067,4472.4,3589.4
2068,4497.5,3631.9
2069,4468.1,3663.5
2070,4454.8,3615.5
2071,4467.4,3596.0
2072,4447.1,3647.2
2073,4540.0,3537.6
2074,4485.3,3502.3
2075,4436.5,3492.1
2076,4598.4,3533.4
2077,4473.2,3689.8
2078,4540.4,3500.3
2079,4502.8,3583.6
2080,3719.9,3889.5
2081,4336.0,3669.2
2082,4550.4,3103.1
2083,3913.8,3905.5
2084,4342.5,4288.2
2085,4745.7,3218.7
2086,4955.0,4240.4
2087,4219.7,2908.7
2088,4387.4,3514.3
2089,4482.4,3506.2
2090,4506.6,3531.2
2091,4494.4,3555.7
2092,4425.0,3558.6
2093,4568.7,3514.2
2094,4527.8,3456.0
2095,4540.9,3450.9
2096,4472.0,3609.8
2097,4335.9,3491.3
2098,4421.1,3644.8
2099,4547.1,3671.3
2100,4440.4,3535.6
2101,4408.3,3560.9
2102,4456.1,3577.1
2103,4306.1,3432.1
2104,4389.7,3730.5
2105,4446.9,3309.7
2106,4433.3,4688.7
2107,4395.5,3438.0
2108,4706.5,3380.8
2109,4544.7,3302.0
2110,5963.1,2838.4
2111,5503.6,3840.4
2112,4396.2,3589.8
2113,4443.0,3612.4
2114,4564.3,3609.3
2115,4517.6,3575.6
2116,4414.6,3484.7
2117,4523.2,3446.1
2118,4472.9,3458.6
2119,4459.8,3530.4
2120,4464.1,3532.7
2121,4450.6,3606.3
2122,4439.3,3626.5
2123,4487.4,3529.0
2124,4505.3,3626.8
2125,4467.7,3571.3
2126,4490.9,3503.0
2127,4408.8,3545.8
2128,5006.2,2643.5
2129,4711.7,3862.1
2130,4031.4,2978.3
2131,4874.2,3998.6
2132,4059.0,3675.8
2133,6112.1,4348.9
2134,4923.6,3866.2
2135,3996.8,3591.4
2136,4418.5,3511.2
2137,4398.8,3585.5
2138,4513.4,3643.6
2139,4461.3,3659.6
2140,4498.7,3641.3
2141,4508.4,3603.7
2142,4473.0,3582.5
2143,4443.8,3618.2
2144,4439.8,3590.1
2145,4523.6,3552.9
2146,4497.3,3593.4
2147,4396.9,3503.1
2148,4513.5,3610.1
2149,4534.8,3500.1
2150,4559.4,3586.5
2151,4431.6,3523.9
2152,3592.3,3325.0
2153,4259.5,3102.9
2154,4465.4,4151.1
2155,4491.7,3483.3
2156,3962.1,3213.7
2157,4122.5,2862.3
2158,4389.3,3426.8
2159,4838.6,2275.4
2160,4506.4,3506.1
2161,4392.0,3493.6
2162,4411.3,3605.2
2163,4454.9,3696.7
2164,4472.2,3727.0
2165,4491.3,3593.2
2166,4427.6,3545.7
2167,4478.7,3548.6
2168,4566.7,3643.4
2169,4418.6,3680.4
2170,4497.1,3630.9
2171,4396.1,3655.5
2172,4537.7,3584.1
2173,4522.4,3519.8
2174,4437.5,3660.3
2175,4514.9,3586.3
2176,4422.4,3260.0
2177,4561.5,3917.2
2178,5081.0,3444.5
2179,4264.4,4429.2
2180,4571.4,3408.0
2181,4460.4,3706.4
2182,4242.9,2861.3
2183,4959.0,3012.1
2184,4523.3,3526.1
2185,4406.9,3572.8
2186,4463.3,3597.2
2187,4570.4,3541.6
2188,4454.9,3515.8
2189,4540.2,3581.9
2190,4394.9,3635.8
2191,4462.4,3604.0
2192,4548.3,3517.5
2193,4500.5,3533.8
2194,4438.1,3668.8
2195,4476.5,3628.5
2196,4366.3,3520.3
2197,4516.9,3621.3
2198,4517.1,3693.4
2199,4465.6,3648.4
2200,4794.8,3849.4
2201,4695.8,3969.7
2202,4830.6,3835.3
2203,3925.4,3789.5
2204,3531.4,3661.9
2205,5230.2,4032.6
2206,4478.5,4170.5
2207,4810.5,3082.6
2208,4437.1,3687.2
2209,4443.7,3592.5
2210,4433.6,3526.2
2211,4444.9,3653.3
2212,4612.3,3651.2
2213,4531.4,3699.3
2214,4553.1,3558.0
2215,4472.2,3515.9
2216,4526.5,3635.3
2217,4480.2,3536.3
2218,4443.1,3589.4
2219,4459.1,3498.3
2220,4570.5,3609.7
2221,4484.9,3729.9
2222,4406.2,3529.1
2223,4426.0,3557.6
2224,3759.8,3468.0
2225,4530.7,3715.2
2226,4244.5,4193.8
2227,3705.1,3123.3
